id,title,price,price_per_sqm,rooms,area_total,area_living,area_kitchen,floor,floors_total,district,address,metro,year_built,house_type,deal_type,property_type,description,url,source,label,collected_at
cia_d3b289ae,Студия 21мкв (Маяковская/Владимир,36000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/279882838/?context=3.dU6D3RyOXOA.uJevG4lrjwSHBVQ6xkYODK6sqEYB72Y8_5vxP0Uc1IGCw9jrDxUl-PMyJTkxEM3ytamL_fJ_YjNRew&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.270252
cia_0780d391,"1-комн. квартира, 50 м², 2/6 этаж",45000.0,,1.0,50.0,,,2.0,6.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327788064/?context=3.der-psfLy0Y.vJ9HwFP2FWZUUqATkLh82LjhZB7d6D4xIFRi05NqKTocXXJCIU5emEvf7rlyX9KMdMdXE4IW0go56w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.271142
cia_26e9ca4d,"2-комн. квартира, 61,5 м², 16/16 этаж",60000.0,,2.0,61.5,,,16.0,16.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327663376/?context=3.bUIsGDCBStU.O7R8cFTFvmuyIuHZEJ2-gknL7Jo8vNIMZOrLJFqGkL6VWOCyoxljk0paoogEMkDoDAYKDpZrmAPbhQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.272057
cia_61ee7e0c,Самая уютная квартира,35000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327228494/?context=3.8qI5CgxvWR4.rkpyzjRAoHhizQzCsFVpUBC7hL32Amf4xQWupCjunQptesAfT4zr29HsFgpTnNs-dPeZgdCuI1awhQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.273079
cia_1f93d519,1 к кв от собственника,49000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/256224050/?context=3.4uUDKIp_JBY.PeDny21ljaNUt0pCWFuRkr_dYEg9zs0kI1eW_MRk7bsiHrBtCF3an-G-qCwl2X0CgQBFd9sXdvV3Pw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.274036
cia_3215053d,"1-комн. квартира, 35 м², 4/6 этаж",40000.0,,1.0,35.0,,,4.0,6.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327471832/?context=3._k-tZpC4IF8.0BL1Uai9wll0Djrg8M4kAkQtQ7UHGKZjwMvat8EXuefjzILNYrohLNeuqIobNegsfytugTj8Eq-8ng&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.275418
cia_d885677c,Отличное предложение!,55000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326884681/?context=3.JPy9rTlJbZU.JWGTycN7yyILVVnR_vcpiiG39r8FKB9xbK47OAnOTBOpBbuXmhWPaW3L_yGGwpISza9i5A3UiopW9Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.276316
cia_510f4fef,"1-комн. квартира, 28 м², 1/2 этаж",49900.0,,1.0,28.0,,,1.0,2.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326187446/?context=3.U8g806IiowY.wavZlMUsQSukcOgNonMO6W79u4Ir3ydldOz-CIJLf0VoifBZWIqZg5m9ETT1Pj-vsiSooiU5H_7QlQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.277673
cia_0a65eb08,"Студия, 23,7 м², 3/9 этаж",23000.0,,0.0,23.7,,,3.0,9.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/326905132/?context=3.qYtpc7-0SXE.DC6l9F4Pk1gu17FxhVm0cjDdAsiQgwBrVRKZudeApxBsVi86bVtyLv_oCQty8x9UO-Sy7IofQcOf7w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.278626
cia_f9f24a7c,"Студия, 26 м², 16/25 этаж",25000.0,,0.0,26.0,,,16.0,25.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327136977/?context=3.Z6BKHPMQ0Gs.Z6U_7YVb5EHJVvvD9Ylk_JgIKv-K3THpTWOYWhFSKmDCl7wKcJjTvYlyes8Eav-AA-w2YJpwOC4BWA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.279510
cia_8a4010b6,"Студия, 27 м², 3/8 этаж",21000.0,,0.0,27.0,,,3.0,8.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327591266/?context=3.IBpN9aQJRMQ.j_3rkP7K1hw-5EdDtkwTpY1iq4glxvpduzCUwUyP1Xw1PLg5iDZ_gZSudk3Y_OKApR-QOKt4pKU0dQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.280418
cia_c883509c,"1-комн. квартира, 50 м², 3/17 этаж",48000.0,,1.0,50.0,,,3.0,17.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325725298/?context=3.0jHCxrfYNGA.F5dWNxmlOIgtRQ8BhTD_5VR4gza8uQCjbKik_Mez1wwD8RF5WmJoU8yd_L3fJPhfUR0XyuSdQcv4Ug&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.281232
cia_879b981b,"Студия, 25 м², 5/8 этаж",26000.0,,0.0,25.0,,,5.0,8.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327337306/?context=3.w6wtC7GJywE.h7G5bZUt5AmAtot1f_3I4jdK8GukHmsB13lDrUCaIkNKslzbEjB0WZEbWdSyAi2DmqvwC9ONlAD4bA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.282111
cia_76cb3bc5,Уютная квартира,45000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/310993457/?context=3.LuypJSgktlE.bnqMLsvb1Wp0OAvM8sgAjcpLEhnSqL3tb9xyP1VX-Jbz-tSOTaM8NRsK2Y2AMhq5t8Z6qoOmmXdYyg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.282944
cia_21351631,5 звёзд . Центр. Рубинштейна 26,89000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/272096654/?context=3.6TSzhN3SKUc.1vN7gSycxWDumv--RFURP5T5RRnQFfEmvv4LhCWWgysgpk0sadxzGwhJYHHgtwqvAjImFyoX_nN6tw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.284320
cia_a9865dc6,Отличное предложение!,65000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327447765/?context=3.N0kZrK2UHKU.UjCoNFjw1VlinQRTxUvGZrc10YDPpIMl94Ht_8LjduTiotGx46A4Px6odzoRwN6pNC974M9kto6gAA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.285237
cia_9e62db55,"1-комн. квартира, 35 м², 5/23 этаж",43000.0,,1.0,35.0,,,5.0,23.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326594667/?context=3.j2zFvtfnteY.IjByHnnZHVj7KMzfEjtOyVBTv_hqZ3pLigRrZCwedG7tDQLJwoviVvAiTG8-XslOJRmgo36OfIC0Vg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.286671
cia_9ba0857c,Уютная видовая тихая однушка,60000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327623112/?context=3.s78a3tDHHWY.3JqNqCd2hLSEUtbZyROgL5mmae50j8Qr0suVeKh4wFD_ZshAeMW_ac3YzucPGF0NoF769SGfToWeiw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.287556
cia_ac83d126,"Студия, 29,4 м², 3/16 этаж",35000.0,,0.0,29.4,,,3.0,16.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327319740/?context=3.ZvywGTF4RvE.9h9y3xvYTMtKzdLThKg3daPbJtAKkDyRn_a9IZbAQ7_kyZeYLhJdNoV42h_WI3FXrfR8GmFZ7T5Rmw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.288905
cia_0959d056,"Студия, 25 м², 5/10 этаж",1800.0,,0.0,25.0,,,5.0,10.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/326079160/?context=3.5wfJppxuGps.QpRMCg8CK6rb8Ds2Jn71uFsAhS-XMbk6v-PN5Ir5AoY7Qk6WkVgeIiozQfbSAIpkbST6_C9US8egXA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.289756
cia_8d8ef195,"1-комн. квартира, 31 м², 4/24 этаж",25000.0,,1.0,31.0,,,4.0,24.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/290014083/?context=3.OyRO8GFrcoE.1nweaWBCqbJo-yjs-I2jakNJfO-8tfch6sZH34fqAfIvqP49vjT7WDi5vIa0thTOPZJM5ilom06V2Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.290581
cia_b23aef7d,"3-комн. квартира, 71,8 м², 4/12 этаж",65000.0,,3.0,71.8,,,4.0,12.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327740897/?context=3.Y8_iDldB-3s.CvY9g_wfuPVydcaltGZpF8c_YSD8NFT5gHfRQDBpw0jsJ1__8lCLXDzpBcrobblazZ538nrqlMrdEA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.291479
cia_f76c3566,"1-комн. квартира, 37 м², 3/25 этаж",2999.0,,1.0,37.0,,,3.0,25.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/321662715/?context=3.Wo0UCw0XAoI.3ekfxr_8RDFTNH7CPSUDKwk6uvFbKnnzD2-pujrKdiI12rRL8-hIZDZUePSP2HzEfluyh-2wLeqglQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.292340
cia_5158fde6,"1-комн. квартира, 40 м², 15/16 этаж",40000.0,,1.0,40.0,,,15.0,16.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327312933/?context=3.5ybpZsR_j9M.hrFIgIZKVW74p7Sx6ZG5uV1UPI_ahKA-4CKaS1-ZBEDHObNRbIU5G_2H_C234Auq5-7QrNw3wc7WvA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.293801
cia_3c70f80d,"Своб. планировка, 35 м², 4/10 этаж",75000.0,,,35.0,,,4.0,10.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327345855/?context=3.h9RP1WlTOIU.AVHKv2hPYSdtnqO2RS4BF1R2k9tsPdcZhxKJrC7X4GEVriqyeB-fv4w_q6qk8EntsKn8ZPOjjgtqWQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.294716
cia_adc8d39b,"3-комн. квартира, 60 м², 4/5 этаж",50000.0,,3.0,60.0,,,4.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/324512963/?context=3.UIMp_GEELyk.eeShVnOEfOaWYRo9l6uyOkuYAp15bFUVFnVHBfBQKeoAdhY5iAtvWaPdCm7ocf67jbpAmxCLxIYv4w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.296095
cia_d4c377f2,"1-комн. квартира, 35 м², 16/23 этаж",24000.0,,1.0,35.0,,,16.0,23.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327455627/?context=3.6ccVDwt8Hsc.d4cRgWRXSTHNZrDYwBqMJQ1o34WBRffGRXf2ibvjfRVF6OPgTMlnbrEwjsmN90kQAa2UQSZIOxuH-g&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.297000
cia_a7736739,"Студия, 28,3 м², 5/15 этаж",33000.0,,0.0,28.3,,,5.0,15.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327514929/?context=3.DYDYI0NiloY.cWZD_eXt53eQbSteiRR8s2kRfKWVrolLH6zD-aWmWQU_qsktvXkAzpUbg4VOnWvWxAjZ08Gc8JBatQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:49:54.298559
cia_b0c5d694,"1-комн. квартира, 43,7 м², 6/8 этаж",60000.0,,1.0,43.7,,,6.0,8.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325924782/?context=3.sz4Q0Y29VQg.tweof8TcG1SAd6_wHnwiU2Mlfy7ncGkWbVdSH4rFD-jaBnEwemLolpWezDizBLULNP08mANkabH5IA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.210971
cia_3587afa7,"Студия, 26 м², 21/26 этаж",28000.0,,0.0,26.0,,,21.0,26.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327149656/?context=3.m5lVv_3Rhj4.Cw1t5EjliMnN-XJhyXf0wa-uEefWGgiY93J8RcHrp4oY3OgfQqfP_MASjpRIfGy2SlwB557HnePMsw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.211794
cia_e9607dcb,"2-комн. квартира, 59 м², 4/5 этаж",85000.0,,2.0,59.0,,,4.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327713551/?context=3.BbSTQ0fOxBA.stal1-14OmmLI68UMBGnOiR_xII_xLMLuCcQwqEMRoN5aRqZtZvMzdL-uA8gBQaRdSAbZukGEasIWQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.212648
cia_6ad2cd82,"Студия, 24 м², 9/12 этаж",25000.0,,0.0,24.0,,,9.0,12.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327813502/?context=3.k3XEHORCgFM.72nMDRku9wR8faw4KKazQ1mrhbCgDbKekXylbjFLiTXSRo_ux4yLAaXtFEwed6eZ9mrpyeV0lmpB2Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.213507
cia_1e053b43,"Студия, 18 м², 1/5 этаж",20999.0,,0.0,18.0,,,1.0,5.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/326930515/?context=3.zU7H0HPCsts.YiX-6Kl1N3TXa--cUIeqgWcdiAXlWI8jURwnmTaIa9n_do7zkY92sgXyUIEjCBp3zTZq17iCQSCYkQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.214447
cia_6a92e7df,"2к.кв Сергиево: чистый воздух, ЖД",40000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327224901/?context=3.z8DnhEtibRA.LO6uiDcyEt4RM1lYQ-_sHeQhKuP_kI0ITElIESaHTHlADeMUr9_D-wFKD0qjtcw9aOH4mSsfdN2tCg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.215326
cia_9a0d1872,"2парк. ВКЛ, можно с детьми и жив.",750000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327562055/?context=3.RcTTY88YkUg.JfWRWK5dcearz2yu2daHjhr3JO5c_YAqcvb5X4RP7twjGoKHcg_UotRw4thJYthCCMeFnS0nqCHZ5A&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.216212
cia_8ad411ec,"Студия, 24 м², 4/8 этаж",21000.0,,0.0,24.0,,,4.0,8.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/299996083/?context=3.svnRJmPdM6Y.jsXGGCfp9vpJNkO8h34oTsZkAQHPU-wGAvZKT3pC694JGMqUv7L3zgbbqA2ShFkAdMS6f3e-mr7vtA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.217148
cia_9ae4574d,Видовая однокомнатная квартира,43000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/321302622/?context=3._pLrlIDbJK0.ccelSKkWAqcKbLsYL4cIhLjL772Av-IxuMFmgAGPWnui7WfPnUqJoSNJ935UZ7j8HI1GhuYzI74wdA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.218012
cia_a23af83f,"1-комн. квартира, 42 м², 4/12 этаж",60000.0,,1.0,42.0,,,4.0,12.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327775401/?context=3.AnbT0Wr4mxk.0E6r0PHIZk6-xD8iojCU3GjCL7J4N_i8Y1j8CjtXBVX6nnFziR1nvIgBatvgclx0-5ueHGBkeUEvxQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.219517
cia_2d0b13e9,"1-комн. квартира, 45 м², 7/8 этаж",60000.0,,1.0,45.0,,,7.0,8.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326648964/?context=3.Dgdpwsh0zv0.mXJQQuKLu07yrepkyk2IjFY3vbukH4KSPAFzlDGl62t-AKwhyKf80dkSbjOo-brMJA-berZ7bbENyw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.220379
cia_9fef258b,"Апартаменты-студия, 21 м², 2/9 этаж",2000.0,,0.0,21.0,,,2.0,9.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/271311785/?context=3.jMXaqzYq4Xs.WC4xqQpvJvAVCjm3D-0ufZcpFpLO6tpu9m4qjghGNgF-T6axLqaqut1sqSnqmkdFyONEtoEcVUPFWA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.221257
cia_7f94488e,"1-комн. квартира, 31,9 м², 12/25 этаж",18000.0,,1.0,31.9,,,12.0,25.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327140954/?context=3.XrYIS1Eu554.6mGX8eM4hcTqh56zG4nqh0I3BwEIMsoQ2BbCqeCqZ-Pu54wJJtrad5Iq02D83_fuBnpdbrjksCjMCQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.222112
cia_8e7e4ef4,Дизайн.Эстетика.Паркинг,250000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327405046/?context=3.buqW5jbFsC0.NXFddBxn2k7DaLW06ZFMRLLFqi871L-4UiHyNvjpTTjmkdhFKy5BxZMPRKfQP9ZHn3qj2K8m3slNBQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.223040
cia_61ff1cb4,евродвушка! только после ремонта!,49000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327781047/?context=3.MHr4-hQtWqQ.-FVoDcMewMFhoUhIa9XrvHknBI7CW7PMBosvabXz_aGYRP9cP8I-kCEPDnAb9AgFc9qFhcsFkISl9A&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.223882
cia_858db89f,Просторная видовая двухкомнатная,64000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/276291542/?context=3.h4IT-uZQ108.yZ-AjoTFJlSToU_0QWnU89G9kmh35LWItl6TDwHzKg4FhXrfX0cw0CHo2TH41zp7hfOvzxP_KrWNiQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.224854
cia_3c26a453,"3-комн. квартира, 56,4 м², 2/5 этаж",35000.0,,3.0,56.4,,,2.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325804148/?context=3.0mgrG9e189c.JVUZR9DAcU2_oTrdwbUdlQSX8nM8SQTR7N0uGHD31wKCAgxCkhN80fyypQR5j6-nIDtprFdOEd_PcQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.225775
cia_6e5db159,"Студия, 36,5 м², 12/14 этаж",19000.0,,0.0,36.5,,,12.0,14.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327193759/?context=3.X6kGqOBIqI8.UO0Bbrd5CeF5J6WWLwJJqi-qg2NVcYU473E47G4INcopfK3jR0mu2Q63LKM21N4ptg_7zAlHz8gObw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.226642
cia_68095f87,видовая однокомнатная квартира,48000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/324517521/?context=3.9a-UT50aYS0.crj8W1YUUCU6fYjPKZgcRCBJR0oDFpn2Cf0okQa5IgjoYSPeYfHG3HFfOc91nHMwRlgwrz735cOiNA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.227531
cia_00d8e042,"1-комн. квартира, 38 м², 12/20 этаж",28000.0,,1.0,38.0,,,12.0,20.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327802000/?context=3.IdDgBaonCOw.1EcbsRd0rcPWKern7VvAG_f6ZQ5s5InLDA1hRMBQ50FbMtu3ItlL-hXf0YK28MfT_z4JAkQfiMrlqA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.228387
cia_f51f4097,"1-комн. квартира, 35 м², 12/17 этаж",28000.0,,1.0,35.0,,,12.0,17.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327484438/?context=3.VxO04-4smTY.AVy7aoZy-a1uRjmsNVFKxJmNlWA8iJSvU1_YLJTD2ySLOUA-InXdBIR21_qA9AOe6D96uj654NyMEA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.229827
cia_71b2c6ec,"2-комн. квартира, 40 м², 2/5 этаж",2000.0,,2.0,40.0,,,2.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325658184/?context=3.3aOm0-dJ9jc.FL2rxqfO92WwFCaYC5fVDrOjKSMJI2HfEYyjL4IuWk8esqJhOdmIWIldeSxc6gOe-B42hurj6GjOEA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.230706
cia_de3d3027,"1-комн. квартира, 42 м², 19/19 этаж",88000.0,,1.0,42.0,,,19.0,19.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/284051070/?context=3.ptHeLLiK3WM.8uqFmJ9JvKaZu0inWNs0-w0YdEtOs9C0aVpShwqtcwN02zL54Qi969WD81R8lfc5SkH8xg9KLTi3YQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.231555
cia_8a52f79a,Стильная квартира,150000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327730508/?context=3.oGsk3o0mA3A.d1UuMfcxkVDWzcNAIayN-6AAqic4eB2SpdhzNw8dt5qU0GhSWMhpUHDjhvDSmws1esQg1Gme3P1mBg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.232542
cia_45e5708b,"Студия 18м, без комиссии!",26000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/322279462/?context=3.uqiULnhRvBM.we-HY8DSeuSnt-oLIj9Wbyjgo7bWTzc8T309RH5z9v2D6TLhlEORRsVgSUsSo0pYP1HMuUPzoSXlYQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.234043
cia_866fe427,Шикарный пентхаус на Крестовском,750000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325102017/?context=3.Y_4ekqME9MU.vEjNz7G_7D_tJVQMZ2XgBkABU281rFmjENP4NCmqCUwGZxLD0yJh4G_LToYhHD34uo2fyiFRq747QA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.234949
cia_dcacbe05,"4-комн. квартира, 95 м², 1/6 этаж",140000.0,,4.0,95.0,,,1.0,6.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327152063/?context=3.G2z54La_kPA.-Qk2hr-TRY857uJhtyQDToKsXznGTUZYIW_VuBmEmvW9wAdBtxakIvdLMFWiTDuE9X8u_8mGjgWCUQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.236353
cia_4b433c31,Квартира в доме с бассейном,35000.0,,,,,,,,,Санкт-Петербург,,,,sale,house,,https://spb.cian.ru/rent/flat/273155414/?context=3.8rnX1jF4dJU.aEbb95V30Vojkd4FZD4fmCL8tgHtOPN-Mz9VW7a_T1TuBrAxrEonQhcNPUzggq1SoQOKYDJRCGH_4w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:02.237369
